sample_id,process_type,C_pct,H_pct,O_pct,N_pct,S_pct,cellulose_pct,hemicellulose_pct,lignin_pct,ash_pct,temperature_C,pressure_bar,residence_time_h,gasifying_agent,CO_yield_pct,H2_yield_pct,CH4_yield_pct,CO2_yield_pct,LHV_MJ_Nm3,bio_oil_yield_pct,biochar_yield_pct,syngas_yield_pct,hydrochar_yield_pct,HHV_hydrochar_MJ_kg
478,1,30.53,2.61,31.59,1.57,0.36,12.13, 2.07,11.17,30.67, 723.4, 4.3, 2.3,3,19.53,10.43,10.54, 9.55, 7.19, 0.00, 0.00,*****, 5.33, 1.21
479,1,30.79,2.69,30.94,1.44,0.33,11.77, 1.69,11.26,31.12, 807.0, 3.3, 1.2,1,21.10,11.76,10.86, 7.02, 8.18, 0.02, 0.00,*****, 1.61, 0.00
480,1,28.58,2.72,30.19,1.61,0.32,11.80, 1.78, 9.89,34.17, 851.8, 4.2, 1.7,1,22.70,14.53,11.32, 5.35, 8.50, 0.00, 0.17,*****, 1.67, 0.00
481,1,28.78,2.92,31.37,1.61,0.31,10.32, 2.32,11.08,29.56, 704.2, 2.7, 2.5,2,15.10, 8.61,10.25, 7.84, 6.90, 0.00, 2.45,97.56, 2.00, 0.27
482,1,31.85,2.79,34.23,1.66,0.40,10.97, 2.25,11.28,31.10, 815.7, 1.0, 1.4,2,20.28,16.27,10.79, 5.08, 8.15, 0.68, 1.96,97.35, 0.00, 0.44
483,1,30.00,2.61,34.47,1.51,0.40,10.41, 2.11,10.55,33.16, 830.1, 4.5, 1.2,3,21.51,15.41,10.44, 4.88, 8.19, 1.66, 0.00,98.58, 0.73, 0.00
484,1,28.31,2.71,33.62,1.49,0.34,11.21, 2.26, 9.56,28.54, 750.2, 3.8, 1.1,2,18.15,11.43,10.81, 7.07, 7.50, 0.00, 0.00,*****, 0.98, 0.00
485,1,28.37,2.75,33.56,1.71,0.40,10.64, 1.03,10.28,26.95, 812.8, 2.3, 1.6,1,20.66,10.72,11.19, 5.90, 8.30, 2.45, 2.91,94.64, 0.15, 0.00
486,1,29.79,2.88,31.01,1.77,0.30,10.87, 2.13,11.09,25.60, 740.8, 4.8, 1.4,1,16.50, 8.61,10.40, 8.30, 7.15, 0.50, 0.00,*****, 1.83, 0.99
487,1,31.42,2.90,30.18,1.63,0.38,11.53, 1.74,10.25,28.57, 790.9, 1.8, 2.4,3,22.04,14.09,10.82, 7.07, 7.81, 2.07, 1.35,96.58, 0.18, 0.00
488,1,30.78,2.56,30.87,1.63,0.31,11.59, 1.97,11.42,33.21, 779.8, 2.5, 2.0,2,22.43,10.81,10.26, 4.98, 7.50, 1.96, 0.85,97.19, 0.00, 0.00
489,1,30.98,2.67,34.29,1.58,0.32,11.15, 2.28,11.61,30.57, 899.9, 1.9, 1.7,2,22.89,15.55, 9.54, 4.60, 8.62, 0.45, 0.00,99.83, 0.83, 0.00
490,1,29.00,2.67,31.90,1.78,0.34,10.72, 2.12,11.19,30.74, 728.4, 2.0, 1.9,2,18.91,12.74,10.66, 7.63, 7.31, 0.02, 0.92,99.07, 4.54, 0.47
491,1,29.51,2.99,31.31,1.60,0.32,11.10, 1.04, 9.30,29.74, 824.2, 3.8, 0.6,3,22.43,16.67,10.15, 4.10, 7.69, 0.00, 0.00,*****, 0.00, 0.34
492,1,31.23,3.00,34.53,1.76,0.40,10.10, 2.06, 9.01,34.87, 828.9, 1.6, 1.3,2,23.09,12.79,10.34, 6.34, 7.90, 1.01, 1.13,97.86, 0.00, 0.00
493,1,31.10,2.98,31.18,1.69,0.37,10.73, 1.52,11.80,25.20, 848.5, 2.1, 2.1,3,23.94,16.93, 9.58, 6.00, 7.93, 0.00, 0.00,*****, 0.00, 0.00
494,1,28.81,2.62,30.33,1.66,0.40,12.23, 1.80, 9.99,27.70, 767.6, 4.3, 0.6,2,20.84,12.51,10.44, 7.65, 7.56, 1.68, 2.68,95.63, 1.23, 0.00
495,1,28.38,2.61,32.53,1.57,0.36,10.09, 2.05,11.31,34.22, 807.5, 3.5, 2.0,2,21.73,12.61, 9.08, 5.71, 7.46, 0.00, 0.87,*****, 0.00, 0.19
496,1,31.41,2.69,34.49,1.56,0.40,11.94, 2.07, 9.10,32.57, 842.6, 4.0, 2.5,1,22.96,13.23,10.35, 7.04, 7.79, 0.00, 0.81,*****, 2.30, 0.30
497,1,30.32,2.68,32.30,1.52,0.36,11.91, 2.31, 9.10,30.55, 826.3, 4.2, 2.1,2,20.66,13.22,10.15, 6.85, 7.76, 0.00, 0.56,*****, 0.00, 0.00
498,1,31.02,2.61,34.68,1.77,0.40,10.91, 1.95,11.91,29.46, 770.6, 4.1, 2.0,2,19.24,11.52,10.32, 6.16, 7.01, 0.00, 0.13,*****, 0.00, 0.00
499,1,28.66,2.67,33.73,1.58,0.30,12.75, 2.49,11.57,27.33, 709.0, 3.1, 1.5,3,17.10,12.86,10.76, 8.66, 7.02, 1.13, 0.00,*****, 0.76, 0.00
500,1,28.73,2.74,31.34,1.50,0.31,11.59, 1.05,11.10,34.29, 741.1, 1.5, 1.7,3,20.20,12.43,10.46, 7.91, 7.76, 0.00, 0.00,*****, 0.00, 0.00
501,2,31.79,2.75,32.97,1.58,0.31,10.65, 1.93,11.39,33.83, 521.5, 1.0, 0.6,0, 0.63, 0.00, 0.00, 0.00,-0.35,55.51,46.67, 0.00, 3.72, 0.00
502,2,30.80,2.91,33.07,1.42,0.31,11.93, 1.32,11.56,26.76, 688.4, 2.2, 0.4,0, 0.00, 0.00, 0.00, 1.66,-0.34,51.22,46.22, 2.55, 0.00, 0.81
503,2,29.28,2.94,31.91,1.73,0.32,10.57, 1.40, 9.43,29.32, 645.2, 2.2, 0.5,0, 1.95, 0.00, 0.00, 0.67,-0.26,48.90,45.02, 6.08, 1.93, 0.00
504,2,30.44,2.58,35.14,1.55,0.31,11.43, 1.39, 9.70,27.36, 555.9, 1.1, 0.5,0, 1.47, 0.00, 0.00, 0.00,-0.16,56.04,45.89, 0.00, 0.00, 0.00
505,2,29.52,2.69,33.84,1.70,0.37,11.90, 1.45,10.49,32.59, 676.9, 2.9, 0.7,0, 0.00, 0.00, 0.29, 0.15,-0.28,49.24,45.19, 5.56, 2.82, 0.08
506,2,28.80,2.73,32.84,1.58,0.36,10.38, 1.36, 9.42,29.11, 407.1, 1.5, 0.8,0, 0.14, 1.48, 0.61, 0.00,-0.32,58.93,43.04, 0.00, 0.00, 0.60
507,2,28.11,2.82,32.51,1.49,0.32,11.49, 2.23,10.17,25.65, 574.7, 3.0, 0.5,0, 0.00, 0.27, 0.00, 1.98, 0.04,55.75,45.24, 0.00, 0.00, 0.55
508,2,31.25,2.64,30.59,1.56,0.37,11.53, 1.30,11.28,33.33, 429.4, 1.9, 1.0,0, 0.36, 2.07, 0.07, 0.00, 0.47,57.03,44.23, 0.00, 1.38, 0.00
509,2,29.34,2.87,33.41,1.42,0.37,10.24, 1.83,10.08,27.82, 548.8, 1.4, 0.3,0, 1.53, 0.46, 0.00, 2.35,-0.34,56.98,44.87, 0.00, 0.00, 2.89
510,2,31.13,2.97,34.39,1.56,0.35,10.20, 1.10,11.11,29.02, 596.3, 1.8, 0.7,0, 0.00, 0.00, 0.48, 0.00,-0.44,56.73,44.22, 0.00, 1.20, 0.47
511,2,31.13,2.93,33.49,1.76,0.35,10.87, 1.30,10.46,32.09, 517.5, 2.9, 0.8,0, 0.00, 0.00, 0.16, 0.41,-0.20,57.81,44.47, 0.00, 0.00, 1.14
512,2,31.82,2.86,34.90,1.72,0.33,12.68, 1.38, 9.17,34.37, 453.5, 2.9, 1.0,0, 0.00, 0.00, 0.93, 0.04, 0.02,59.36,45.39, 0.00, 2.78, 0.00
513,2,31.15,2.68,32.34,1.44,0.40,12.74, 1.00,11.47,26.49, 688.0, 2.0, 0.4,0, 0.14, 0.34, 0.92, 0.08, 0.15,49.02,46.11, 4.87, 2.02, 0.00
514,2,31.34,2.86,32.87,1.63,0.37,11.46, 1.62,11.08,29.20, 477.8, 2.2, 1.2,0, 0.00, 0.56, 0.06, 0.00, 0.20,61.19,45.59, 0.00, 0.00, 0.00
515,2,30.62,2.87,33.30,1.44,0.31,10.62, 2.49,10.04,26.00, 646.9, 2.3, 1.2,0, 0.00, 0.00, 0.00, 0.00,-0.09,51.02,45.33, 3.66, 0.00, 0.26
516,2,29.59,2.91,32.67,1.46,0.34,11.24, 1.18,10.09,31.09, 611.7, 1.7, 0.7,0, 0.00, 2.02, 0.00, 0.00, 0.04,55.07,44.81, 0.12, 2.17, 0.19
517,2,30.74,2.79,32.03,1.78,0.33,10.14, 1.74,10.25,34.69, 501.6, 1.1, 0.7,0, 0.57, 1.21, 0.00, 0.00, 0.25,55.79,45.90, 0.00, 0.00, 0.54
518,2,30.82,2.62,35.64,1.46,0.35,10.97, 1.45,10.49,27.77, 625.3, 2.1, 1.1,0, 2.85, 0.00, 0.31, 0.00,-0.29,56.52,44.66, 0.00, 2.41, 0.81
519,2,28.82,2.54,30.88,1.75,0.31,10.30, 2.31,11.43,34.41, 607.8, 2.4, 1.0,0, 3.93, 0.00, 0.00, 0.00, 0.18,53.75,43.58, 2.67, 1.19, 1.38
520,2,29.67,2.52,33.12,1.43,0.34,11.07, 2.28, 9.42,25.35, 506.3, 2.2, 0.7,0, 2.07, 0.00, 0.00, 0.00, 0.34,61.52,44.27, 0.00, 3.73, 0.00
521,2,28.05,2.69,31.83,1.44,0.32,10.54, 1.00,10.56,33.55, 548.4, 1.6, 0.7,0, 1.58, 0.38, 0.00, 0.00, 0.19,56.78,46.69, 0.00, 0.00, 0.00
522,2,31.17,2.52,31.46,1.55,0.31,11.52, 1.01, 9.39,33.65, 499.0, 1.6, 1.1,0, 0.00, 0.62, 0.43, 0.00, 0.08,60.26,43.95, 0.00, 5.11, 0.00
523,2,30.22,2.90,35.56,1.71,0.35,12.85, 1.50,10.09,32.16, 646.3, 2.3, 0.8,0, 2.07, 1.17, 0.12, 0.00, 0.08,57.78,43.97, 0.00, 2.39, 0.00
524,2,31.90,2.56,34.17,1.57,0.34,12.72, 2.07, 9.97,26.87, 661.3, 2.9, 1.0,0, 0.00, 0.79, 0.45, 0.00,-0.68,55.52,45.23, 0.00, 0.00, 0.88
525,2,30.24,2.69,33.44,1.49,0.31,12.90, 1.37, 9.38,31.66, 485.3, 1.4, 0.3,0, 0.00, 0.00, 0.00, 0.00, 0.47,65.54,44.82, 0.00, 0.23, 1.78
526,2,28.57,2.81,33.09,1.51,0.35,11.43, 2.01, 9.52,31.93, 519.0, 1.1, 0.2,0, 1.46, 1.26, 0.00, 0.68,-0.53,58.55,45.14, 0.00, 0.00, 0.00
527,2,28.53,2.93,34.35,1.63,0.33,11.75, 1.49, 9.80,26.04, 409.1, 1.5, 0.2,0, 0.00, 0.85, 0.00, 0.98,-0.79,56.55,45.83, 0.00, 0.00, 0.12
528,2,29.94,2.77,34.25,1.60,0.35,10.96, 2.40, 9.95,27.56, 499.5, 1.3, 0.6,0, 0.78, 0.00, 0.22, 0.27, 0.58,61.07,45.04, 0.00, 0.00, 1.27
529,2,30.51,2.55,35.22,1.44,0.32,12.25, 1.70,10.73,32.85, 412.3, 1.1, 0.6,0, 2.19, 0.00, 0.71, 1.31, 0.06,55.92,45.54, 0.00, 0.63, 0.00
530,2,30.54,2.72,35.08,1.75,0.36,12.70, 1.90, 9.72,26.54, 421.8, 1.0, 0.8,0, 0.00, 0.00, 0.00, 0.00,-0.13,54.80,44.34, 0.87, 0.80, 0.56
531,2,31.49,2.80,31.06,1.58,0.30,10.56, 1.20,11.26,31.14, 409.4, 2.2, 0.8,0, 0.71, 2.14, 0.00, 1.06,-0.01,53.37,46.11, 0.52, 0.82, 0.41
532,2,30.69,2.98,31.10,1.69,0.32,11.57, 1.46,12.00,27.60, 408.2, 2.4, 0.5,0, 0.26, 0.00, 0.00, 0.66,-0.02,54.72,43.58, 1.70, 2.04, 0.00
533,2,28.27,2.69,30.30,1.45,0.35,11.93, 1.70, 9.35,25.22, 624.7, 1.9, 0.3,0, 3.70, 1.01, 0.30, 0.00,-0.22,56.08,44.18, 0.00, 0.00, 0.74
534,2,29.04,2.58,33.70,1.53,0.37,10.41, 2.33,11.14,29.01, 545.7, 2.6, 0.9,0, 0.09, 0.00, 0.00, 0.44,-0.41,57.48,46.53, 0.00, 0.00, 0.00
535,2,29.04,2.53,33.51,1.62,0.38,12.24, 1.92,10.83,25.35, 436.5, 2.1, 0.3,0, 0.70, 0.00, 0.36, 0.42, 0.17,58.36,44.46, 0.00, 0.00, 0.00
536,2,28.32,2.59,35.43,1.66,0.30,11.88, 1.53, 9.45,31.90, 441.6, 2.1, 0.3,0, 0.08, 1.17, 0.00, 0.62, 0.21,57.20,43.02, 0.00, 0.00, 0.00
537,2,31.45,2.81,34.78,1.60,0.32,10.99, 1.08,11.89,29.55, 418.7, 1.5, 1.0,0, 1.65, 0.22, 0.41, 0.00, 0.00,59.46,45.53, 0.00, 0.00, 0.00
538,2,31.47,2.99,31.88,1.74,0.38,13.00, 1.73,10.62,28.54, 684.5, 2.0, 0.3,0, 0.94, 0.00, 0.00, 1.97,-0.28,50.61,43.68, 5.71, 0.00, 0.28
539,2,29.05,2.51,31.01,1.50,0.33,10.79, 1.99,11.54,27.86, 524.5, 2.7, 1.1,0, 0.00, 0.92, 0.76, 0.77, 0.07,58.95,43.71, 0.00, 0.00, 0.96
540,2,31.15,2.59,30.83,1.50,0.31,11.40, 1.95, 9.38,26.06, 639.7, 2.1, 1.1,0, 0.00, 0.37, 0.00, 0.31, 0.50,51.70,39.66, 8.64, 1.62, 0.00
541,2,29.06,3.00,35.86,1.78,0.38,12.89, 2.01,10.35,33.30, 414.6, 1.5, 1.1,0, 0.00, 0.00, 0.00, 0.00,-0.08,59.26,48.02, 0.00, 2.45, 0.00
542,2,30.77,2.71,32.98,1.51,0.36,12.24, 2.31,10.85,33.62, 621.7, 2.1, 0.7,0, 0.00, 0.81, 0.00, 0.60,-0.31,54.92,44.44, 0.64, 4.60, 0.00
543,2,29.43,2.50,34.74,1.41,0.33,11.87, 1.95,11.35,33.27, 527.6, 2.2, 1.1,0, 1.20, 0.00, 0.00, 0.00,-0.27,59.10,44.77, 0.00, 0.65, 0.05
544,2,29.33,2.97,33.65,1.64,0.35,12.91, 1.32,11.53,25.89, 508.4, 2.7, 0.8,0, 2.29, 0.00, 0.70, 0.00, 0.10,61.16,48.35, 0.00, 1.49, 0.08
545,2,30.92,2.90,35.15,1.42,0.38,12.56, 1.34, 9.31,33.78, 421.0, 3.0, 0.8,0, 2.90, 0.70, 0.35, 0.00, 0.21,57.02,43.40, 0.00, 3.24, 0.00
546,2,28.74,2.68,30.30,1.51,0.39,11.06, 1.75,11.84,29.55, 505.1, 1.2, 0.3,0, 0.00, 0.86, 0.00, 0.64, 0.18,56.19,44.39, 0.00, 0.00, 0.00
547,2,30.66,2.63,31.21,1.52,0.35,12.59, 1.87,11.77,30.42, 606.2, 2.5, 0.8,0, 0.00, 0.21, 0.00, 0.00,-0.05,56.79,44.68, 0.00, 0.00, 0.69
548,2,30.88,2.73,30.70,1.78,0.31,11.72, 2.27, 9.99,33.68, 575.7, 2.3, 0.3,0, 0.24, 0.00, 0.00, 0.00,-0.22,56.42,46.81, 0.00, 0.11, 0.21
549,2,29.78,2.84,31.35,1.76,0.31,11.91, 1.75,10.59,30.39, 422.1, 2.6, 0.7,0, 0.00, 0.00, 0.34, 0.00,-0.35,58.48,43.32, 0.00, 0.32, 0.00
550,2,31.65,2.73,33.16,1.41,0.31,11.41, 1.49,10.64,26.68, 432.7, 2.8, 0.8,0, 1.13, 0.97, 0.00, 1.21, 0.05,54.95,43.97, 1.07, 0.60, 0.00
551,2,29.45,2.90,32.28,1.60,0.39,10.45, 2.29,11.07,27.78, 486.6, 2.5, 1.0,0, 0.31, 0.00, 0.35, 0.06, 0.05,58.86,43.71, 0.00, 0.00, 0.15
552,2,29.75,2.65,32.01,1.68,0.37,12.45, 1.40, 9.97,28.22, 464.9, 2.0, 0.3,0, 0.79, 0.00, 0.13, 0.00,-0.26,60.50,42.87, 0.00, 0.86, 0.00
553,2,29.95,2.52,30.42,1.53,0.33,11.75, 1.71,11.23,26.12, 651.9, 1.9, 0.8,0, 0.91, 1.01, 0.50, 1.63, 0.17,49.96,45.55, 4.49, 0.98, 1.16
554,2,31.13,2.73,34.61,1.60,0.40,12.28, 1.43,11.18,31.84, 551.4, 2.7, 1.0,0, 0.02, 0.00, 0.00, 0.00,-0.06,58.57,46.32, 0.00, 0.00, 0.00
555,2,28.33,2.95,32.13,1.51,0.38,10.55, 1.14,11.13,30.83, 638.5, 2.8, 0.9,0, 0.25, 0.00, 0.19, 2.52,-0.10,53.04,44.13, 2.82, 0.00, 1.00
556,2,29.03,2.71,31.04,1.76,0.36,12.65, 2.25, 9.66,28.15, 679.0, 1.7, 1.2,0, 0.70, 0.00, 0.00, 0.00, 0.21,52.45,44.36, 3.19, 2.20, 0.21
557,2,29.00,2.55,34.10,1.78,0.30,11.80, 2.32,10.64,29.77, 603.9, 1.5, 0.7,0, 0.35, 0.00, 0.00, 2.77, 0.18,54.00,43.70, 2.30, 0.00, 1.14
558,2,28.51,2.68,35.52,1.77,0.38,10.11, 1.54,11.52,27.27, 682.1, 2.7, 0.5,0, 0.12, 0.00, 0.35, 0.93,-0.30,50.60,45.05, 4.35, 3.01, 0.62
559,2,31.59,2.79,35.87,1.62,0.32,11.41, 2.05,11.25,27.60, 409.8, 1.1, 1.1,0, 1.20, 0.00, 0.03, 0.31,-0.46,56.99,43.90, 0.00, 1.99, 0.00
560,2,31.51,2.54,33.65,1.45,0.30,12.25, 2.10,11.32,34.74, 695.5, 2.8, 0.4,0, 2.36, 0.62, 0.14, 1.18, 0.09,47.86,44.14, 8.00, 2.27, 0.00
561,2,29.19,2.87,30.14,1.47,0.35,12.74, 2.12, 9.33,27.17, 488.9, 2.9, 0.5,0, 0.26, 0.00, 0.55, 1.39,-0.62,57.37,44.10, 0.00, 0.48, 0.00
562,2,31.01,2.63,33.72,1.45,0.31,11.55, 1.80,11.23,30.85, 644.6, 2.9, 0.4,0, 0.00, 0.00, 0.00, 0.00,-0.28,53.57,44.36, 2.07, 0.82, 1.19
563,2,30.33,2.63,35.69,1.67,0.35,11.48, 1.45,10.63,31.23, 630.6, 1.6, 0.4,0, 0.00, 0.07, 0.00, 0.00, 0.28,56.20,45.54, 0.00, 0.00, 0.98
564,2,28.11,2.85,35.10,1.69,0.30,10.73, 1.84,11.45,26.29, 483.3, 2.5, 1.0,0, 0.17, 0.63, 0.00, 0.00,-0.33,57.34,45.22, 0.00, 0.00, 0.26
565,2,29.79,2.72,31.27,1.45,0.38,12.40, 2.07,10.63,29.84, 537.0, 1.2, 0.9,0, 0.00, 0.00, 0.32, 0.87, 0.21,57.27,41.28, 1.45, 0.00, 0.00
566,2,31.12,2.75,34.90,1.48,0.35,10.33, 1.05,11.37,33.79, 435.9, 1.2, 1.0,0, 3.24, 0.00, 0.00, 0.77,-0.12,53.59,44.06, 2.36, 0.00, 0.39
567,2,28.07,2.55,35.74,1.58,0.35,11.17, 1.64, 9.17,28.87, 677.5, 2.8, 0.5,0, 3.37, 0.00, 0.33, 0.43, 0.54,51.78,42.01, 6.21, 2.68, 0.00
568,2,28.35,2.91,30.47,1.52,0.33,10.51, 1.71, 9.16,34.07, 537.2, 1.7, 0.4,0, 0.00, 0.00, 0.19, 0.32,-0.17,56.33,44.72, 0.00, 0.00, 1.82
569,2,30.65,2.50,32.58,1.48,0.40,12.61, 2.27,10.07,26.50, 401.0, 1.2, 0.9,0, 2.63, 1.71, 0.00, 0.49, 0.39,53.43,45.17, 1.40, 2.42, 1.02
570,2,31.60,2.90,34.13,1.48,0.39,10.43, 1.81,11.60,28.80, 576.4, 1.7, 0.7,0, 0.86, 0.51, 0.00, 0.78, 0.07,53.71,48.01, 0.00, 1.21, 0.34
571,2,31.40,2.86,33.24,1.45,0.36,10.56, 2.33,10.60,25.02, 597.6, 1.3, 1.1,0, 0.89, 0.00, 0.02, 0.48,-0.69,52.55,45.08, 2.36, 0.80, 0.16
572,2,28.27,2.85,33.94,1.70,0.33,10.65, 2.46,11.33,26.84, 534.4, 2.8, 0.5,0, 0.00, 0.00, 0.11, 0.53, 0.56,58.67,42.75, 0.00, 2.38, 0.00
573,2,29.43,2.60,35.66,1.62,0.31,11.06, 1.39,11.02,33.58, 673.2, 2.3, 0.8,0, 0.00, 1.26, 0.64, 0.00, 0.28,55.95,45.54, 0.00, 0.99, 0.22
574,2,29.31,2.66,33.51,1.77,0.37,11.14, 1.77,10.60,34.07, 417.2, 2.7, 0.7,0, 0.00, 2.85, 0.40, 0.00, 0.36,57.85,42.60, 0.00, 1.16, 0.00
575,2,29.70,2.99,32.77,1.61,0.40,10.91, 1.29, 9.96,28.51, 581.5, 1.2, 1.1,0, 0.00, 0.00, 0.53, 0.00, 0.14,55.96,44.64, 0.00, 3.86, 0.00
576,2,31.35,2.90,35.26,1.40,0.32,12.11, 2.16,11.15,27.56, 482.4, 2.4, 0.9,0, 0.02, 1.35, 0.00, 1.77, 0.02,55.23,44.85, 0.00, 0.00, 0.45
577,2,28.94,3.00,35.12,1.43,0.34,11.51, 2.49,10.66,27.40, 535.5, 2.1, 1.1,0, 0.00, 0.00, 0.58, 0.00, 0.20,57.31,45.92, 0.00, 2.25, 0.00
578,2,29.21,2.61,34.74,1.65,0.37,12.67, 2.08,11.80,25.27, 675.1, 2.2, 0.3,0, 0.43, 0.00, 0.00, 0.00,-0.01,54.72,46.66, 0.00, 3.53, 0.83
579,2,31.63,2.57,33.60,1.42,0.37,10.92, 2.46, 9.97,28.06, 449.8, 1.5, 1.0,0, 0.00, 0.00, 0.00, 0.00,-0.27,56.29,47.55, 0.00, 0.00, 0.00
580,2,31.32,2.58,31.06,1.50,0.32,10.60, 1.28,11.63,31.42, 458.5, 2.2, 0.6,0, 3.69, 0.21, 0.82, 0.68, 0.39,55.98,43.94, 0.07, 3.92, 0.00
581,2,31.38,2.67,35.69,1.43,0.38,12.19, 1.02,11.38,28.30, 642.4, 1.5, 0.6,0, 0.94, 0.00, 0.11, 0.00,-0.60,55.68,45.03, 0.00, 0.00, 0.00
582,2,30.81,2.57,35.65,1.80,0.40,10.86, 1.66,11.53,27.52, 586.0, 2.3, 0.7,0, 0.00, 0.61, 0.00, 0.00, 0.43,55.75,43.65, 0.61, 0.00, 0.00
583,2,30.71,2.57,35.88,1.54,0.33,10.67, 1.49,10.15,27.66, 594.8, 2.6, 1.1,0, 0.00, 0.00, 0.27, 1.82, 0.10,51.74,42.49, 5.78, 0.00, 0.28
584,2,28.05,2.71,31.51,1.66,0.31,12.49, 1.53,11.69,34.20, 606.3, 2.9, 0.8,0, 0.00, 0.00, 0.00, 0.41,-0.10,57.54,45.33, 0.00, 2.28, 0.31
585,2,28.98,2.65,32.76,1.80,0.37,12.40, 2.23,11.07,28.66, 482.1, 2.2, 1.0,0, 0.00, 0.00, 0.36, 0.00,-0.24,59.93,42.91, 0.00, 0.34, 0.00
586,2,29.74,2.75,35.55,1.77,0.31,12.01, 1.41, 9.84,30.72, 692.3, 2.9, 0.6,0, 0.00, 0.84, 1.09, 0.00,-0.19,52.48,46.31, 1.21, 1.30, 0.00
587,2,29.13,2.87,30.37,1.73,0.35,12.82, 2.29, 9.50,27.96, 425.9, 1.9, 0.6,0, 0.00, 1.84, 0.06, 0.94,-0.00,56.26,44.82, 0.00, 2.38, 0.70
588,2,31.54,2.58,33.12,1.68,0.36,10.66, 1.78,11.78,30.92, 508.6, 1.3, 1.0,0, 0.00, 0.60, 0.75, 0.26,-0.17,59.04,43.50, 0.00, 3.76, 0.00
589,2,31.23,2.91,30.67,1.53,0.39,10.61, 1.58,10.52,26.19, 400.6, 1.4, 0.4,0, 0.00, 0.01, 0.26, 1.72, 0.30,56.24,45.39, 0.00, 0.00, 0.33
590,2,31.78,2.93,31.47,1.41,0.36,11.43, 1.65, 9.20,29.26, 611.7, 2.4, 0.5,0, 0.91, 0.87, 0.43, 0.77,-0.01,55.58,46.13, 0.00, 0.00, 0.20
591,2,31.74,2.56,31.32,1.45,0.34,10.04, 1.14,11.08,33.08, 465.3, 1.9, 0.3,0, 0.00, 0.00, 0.00, 0.93, 0.10,55.78,44.50, 0.00, 0.00, 0.45
592,2,28.73,2.51,31.30,1.43,0.34,11.98, 1.67,10.57,33.99, 411.4, 1.7, 0.3,0, 0.00, 0.00, 0.00, 0.00,-0.43,56.67,44.05, 0.00, 0.00, 0.47
593,2,31.60,2.86,32.16,1.79,0.36,11.67, 2.15,11.00,27.61, 669.0, 1.7, 1.0,0, 0.00, 0.00, 0.00, 0.00, 0.08,54.41,44.31, 1.28, 0.00, 0.00
594,2,29.37,2.69,35.35,1.54,0.35,11.55, 1.44,11.93,25.78, 619.6, 1.6, 1.1,0, 0.00, 0.17, 0.53, 1.95,-0.16,54.54,45.03, 0.43, 0.00, 0.00
595,2,28.99,2.62,30.21,1.77,0.40,10.22, 2.36, 9.26,26.86, 566.9, 2.9, 1.1,0, 0.00, 0.00, 0.00, 0.03,-0.15,57.66,45.10, 0.00, 0.00, 0.46
596,2,31.58,2.75,32.76,1.65,0.30,12.45, 1.85,11.32,27.50, 676.0, 2.0, 0.7,0, 2.33, 0.40, 0.87, 0.00, 0.19,54.16,44.98, 0.86, 0.00, 0.00
597,2,30.12,2.68,30.80,1.61,0.37,11.48, 1.66,11.10,34.55, 685.5, 1.0, 1.1,0, 2.36, 0.83, 0.00, 0.00,-0.44,50.27,46.50, 3.23, 0.00, 0.49
598,2,28.96,2.73,31.40,1.75,0.39,10.62, 2.03,10.16,28.99, 578.6, 2.1, 0.8,0, 2.68, 0.00, 0.29, 0.00, 0.17,56.93,44.82, 0.00, 0.00, 0.00
599,2,29.13,2.85,30.74,1.78,0.36,11.80, 1.84,10.87,26.01, 574.2, 2.5, 0.7,0, 1.23, 1.07, 0.00, 0.98, 0.23,58.08,44.45, 0.00, 2.22, 0.00
600,2,30.50,2.67,30.13,1.54,0.36,12.24, 2.46, 9.77,29.68, 584.4, 1.7, 0.8,0, 0.00, 0.85, 0.26, 0.19,-0.30,57.58,42.69, 0.00, 1.28, 0.24
601,2,31.13,2.68,31.93,1.45,0.38,11.74, 1.45,11.26,29.49, 429.8, 2.0, 1.0,0, 1.67, 0.70, 0.00, 0.12,-0.68,58.00,43.73, 0.00, 0.00, 0.22
602,2,28.52,2.74,33.43,1.51,0.37,10.04, 1.88,10.45,33.73, 589.2, 2.9, 0.6,0, 0.00, 0.00, 0.00, 0.00,-0.16,58.66,44.91, 0.00, 0.00, 0.00
603,2,28.57,2.70,34.38,1.74,0.38,10.10, 1.20, 9.18,31.99, 677.5, 2.7, 1.0,0, 0.04, 0.04, 0.19, 0.00, 0.17,46.26,40.90,12.85, 0.55, 0.00
604,2,28.53,2.78,32.94,1.43,0.36,11.43, 2.00, 9.09,28.68, 599.9, 3.0, 0.8,0, 0.00, 0.00, 0.00, 0.00,-0.37,53.58,44.96, 1.47, 0.10, 0.61
605,2,30.54,2.73,33.14,1.73,0.38,11.53, 2.18, 9.41,26.73, 418.9, 2.7, 1.1,0, 0.00, 1.00, 0.36, 0.00, 0.20,57.30,44.18, 0.00, 0.00, 0.00
606,2,30.34,2.54,32.39,1.65,0.37,11.83, 1.03,11.29,32.01, 587.1, 2.6, 0.6,0, 0.00, 1.88, 0.54, 0.61, 0.19,56.81,44.88, 0.00, 0.00, 0.19
607,2,30.20,2.64,34.11,1.44,0.30,12.61, 1.77,10.48,27.55, 509.4, 2.2, 0.6,0, 0.26, 0.00, 0.00, 0.01,-0.39,59.65,43.78, 0.00, 0.00, 0.05
