sample_id,time_day,VS_g_L,C_pct,H_pct,N_pct,Phenols_g_L,Cumulative_CH4_L_kg_VS,Daily_CH4_L_kg_VS,pH,VFA_mg_L,Temp_C
152,36, 14.18,28.66, 3.94, 1.90, 0.85,  132.01,    0.54,7.191,   82.59,35.09
152,37, 14.18,28.66, 3.94, 1.90, 0.85,  133.33,    0.47,7.144,   74.75,35.09
152,38, 14.18,28.66, 3.94, 1.90, 0.85,  133.26,    0.42,7.111,   66.41,34.54
152,39, 14.18,28.66, 3.94, 1.90, 0.85,  136.03,    0.37,7.216,   62.29,34.92
152,40, 14.18,28.66, 3.94, 1.90, 0.85,  135.67,    0.33,7.068,   55.62,35.01
152,41, 14.18,28.66, 3.94, 1.90, 0.85,  134.82,    0.29,7.138,   49.66,35.22
152,42, 14.18,28.66, 3.94, 1.90, 0.85,  134.32,    0.25,7.142,   45.96,35.25
152,43, 14.18,28.66, 3.94, 1.90, 0.85,  134.93,    0.22,7.160,   40.83,35.09
152,44, 14.18,28.66, 3.94, 1.90, 0.85,  137.34,    0.20,7.270,   37.84,35.22
152,45, 14.18,28.66, 3.94, 1.90, 0.85,  133.75,    0.17,7.126,   34.28,35.10
152,46, 14.18,28.66, 3.94, 1.90, 0.85,  136.07,    0.15,7.126,   30.84,35.17
153,1, 10.94,28.86, 3.96, 2.65, 0.59,    8.66,    8.50,6.804,  822.81,35.05
153,2, 10.94,28.86, 3.96, 2.65, 0.59,    8.80,    2.62,6.700,  909.09,35.03
153,3, 10.94,28.86, 3.96, 2.65, 0.59,   15.54,    3.05,6.772, 1006.04,35.25
153,4, 10.94,28.86, 3.96, 2.65, 0.59,   18.88,    3.47,6.617, 1110.09,34.76
153,5, 10.94,28.86, 3.96, 2.65, 0.59,   20.75,    3.86,6.616, 1228.38,34.88
153,6, 10.94,28.86, 3.96, 2.65, 0.59,   22.91,    4.21,6.571, 1357.19,34.85
153,7, 10.94,28.86, 3.96, 2.65, 0.59,   30.05,    4.50,6.512, 1499.56,35.42
153,8, 10.94,28.86, 3.96, 2.65, 0.59,   36.78,    4.74,6.469, 1357.55,34.70
153,9, 10.94,28.86, 3.96, 2.65, 0.59,   39.96,    4.92,6.661, 1228.58,35.29
153,10, 10.94,28.86, 3.96, 2.65, 0.59,   44.04,    5.03,6.664, 1111.38,34.69
153,11, 10.94,28.86, 3.96, 2.65, 0.59,   47.63,    5.09,6.637, 1005.37,35.30
153,12, 10.94,28.86, 3.96, 2.65, 0.59,   58.14,    5.09,6.762,  910.20,34.88
153,13, 10.94,28.86, 3.96, 2.65, 0.59,   62.55,    5.04,6.897,  823.29,35.04
153,14, 10.94,28.86, 3.96, 2.65, 0.59,   64.58,    4.95,6.810,  745.30,35.68
153,15, 10.94,28.86, 3.96, 2.65, 0.59,   70.44,    4.82,6.800,  674.33,34.65
153,16, 10.94,28.86, 3.96, 2.65, 0.59,   75.06,    4.66,6.834,  610.46,35.03
153,17, 10.94,28.86, 3.96, 2.65, 0.59,   77.53,    4.47,6.926,  552.44,34.92
153,18, 10.94,28.86, 3.96, 2.65, 0.59,   80.00,    4.27,6.899,  499.12,35.21
153,19, 10.94,28.86, 3.96, 2.65, 0.59,   83.83,    4.06,7.046,  452.01,35.08
153,20, 10.94,28.86, 3.96, 2.65, 0.59,   90.99,    3.83,6.978,  409.16,35.30
153,21, 10.94,28.86, 3.96, 2.65, 0.59,   96.80,    3.61,7.005,  369.41,35.06
153,22, 10.94,28.86, 3.96, 2.65, 0.59,   97.90,    3.38,7.043,  334.52,34.90
153,23, 10.94,28.86, 3.96, 2.65, 0.59,  100.94,    3.16,7.027,  302.59,34.83
153,24, 10.94,28.86, 3.96, 2.65, 0.59,  102.86,    2.94,7.102,  274.44,35.23
153,25, 10.94,28.86, 3.96, 2.65, 0.59,  104.81,    2.73,7.076,  248.24,34.70
153,26, 10.94,28.86, 3.96, 2.65, 0.59,  111.07,    2.52,7.021,  223.60,35.31
153,27, 10.94,28.86, 3.96, 2.65, 0.59,  114.21,    2.33,7.099,  203.23,34.66
153,28, 10.94,28.86, 3.96, 2.65, 0.59,  112.35,    2.15,7.097,  184.51,34.93
153,29, 10.94,28.86, 3.96, 2.65, 0.59,  113.11,    1.97,7.106,  166.98,34.44
153,30, 10.94,28.86, 3.96, 2.65, 0.59,  118.68,    1.81,7.116,  151.45,35.03
153,31, 10.94,28.86, 3.96, 2.65, 0.59,  118.52,    1.66,7.147,  136.48,35.04
153,32, 10.94,28.86, 3.96, 2.65, 0.59,  126.94,    1.52,7.133,  122.83,34.96
153,33, 10.94,28.86, 3.96, 2.65, 0.59,  123.15,    1.39,7.125,  112.19,35.14
153,34, 10.94,28.86, 3.96, 2.65, 0.59,  119.32,    1.27,7.145,  100.28,35.28
153,35, 10.94,28.86, 3.96, 2.65, 0.59,  125.86,    1.16,7.174,   91.34,34.69
153,36, 10.94,28.86, 3.96, 2.65, 0.59,  126.44,    1.05,7.149,   82.13,34.87
153,37, 10.94,28.86, 3.96, 2.65, 0.59,  126.24,    0.96,7.110,   75.25,34.71
153,38, 10.94,28.86, 3.96, 2.65, 0.59,  125.62,    0.87,7.073,   66.94,35.05
153,39, 10.94,28.86, 3.96, 2.65, 0.59,  128.91,    0.79,7.219,   61.59,35.24
153,40, 10.94,28.86, 3.96, 2.65, 0.59,  129.77,    0.72,7.090,   54.93,35.08
153,41, 10.94,28.86, 3.96, 2.65, 0.59,  134.81,    0.66,7.194,   50.29,35.40
153,42, 10.94,28.86, 3.96, 2.65, 0.59,  131.92,    0.59,7.227,   45.80,35.03
153,43, 10.94,28.86, 3.96, 2.65, 0.59,  132.20,    0.54,7.110,   40.79,34.75
153,44, 10.94,28.86, 3.96, 2.65, 0.59,  132.07,    0.49,7.195,   37.11,35.54
153,45, 10.94,28.86, 3.96, 2.65, 0.59,  132.78,    0.44,7.173,   34.05,34.92
153,46, 10.94,28.86, 3.96, 2.65, 0.59,  131.32,    0.40,7.144,   31.10,35.20
154,1, 12.54,27.66, 3.74, 2.73, 0.72,   24.49,   22.16,6.898,  822.47,35.10
154,2, 12.54,27.66, 3.74, 2.73, 0.72,   27.10,    5.42,6.825,  910.12,34.71
154,3, 12.54,27.66, 3.74, 2.73, 0.72,   34.83,    5.94,6.826, 1005.78,34.48
154,4, 12.54,27.66, 3.74, 2.73, 0.72,   41.48,    6.37,6.697, 1110.92,35.28
154,5, 12.54,27.66, 3.74, 2.73, 0.72,   48.41,    6.70,6.588, 1227.87,35.11
154,6, 12.54,27.66, 3.74, 2.73, 0.72,   54.15,    6.91,6.471, 1356.99,34.73
154,7, 12.54,27.66, 3.74, 2.73, 0.72,   59.87,    7.03,6.545, 1499.75,35.39
154,8, 12.54,27.66, 3.74, 2.73, 0.72,   68.73,    7.04,6.574, 1356.81,35.05
154,9, 12.54,27.66, 3.74, 2.73, 0.72,   74.91,    6.96,6.578, 1228.30,35.01
154,10, 12.54,27.66, 3.74, 2.73, 0.72,   80.74,    6.81,6.640, 1110.60,34.97
154,11, 12.54,27.66, 3.74, 2.73, 0.72,   85.39,    6.60,6.739, 1005.39,34.95
154,12, 12.54,27.66, 3.74, 2.73, 0.72,   92.51,    6.34,6.690,  909.61,35.33
154,13, 12.54,27.66, 3.74, 2.73, 0.72,  104.31,    6.03,6.879,  822.44,35.03
154,14, 12.54,27.66, 3.74, 2.73, 0.72,  104.54,    5.70,6.926,  744.48,35.17
154,15, 12.54,27.66, 3.74, 2.73, 0.72,  114.39,    5.36,6.787,  673.57,34.95
154,16, 12.54,27.66, 3.74, 2.73, 0.72,  117.32,    5.01,6.984,  610.13,34.87
154,17, 12.54,27.66, 3.74, 2.73, 0.72,  120.85,    4.65,6.936,  551.42,34.56
154,18, 12.54,27.66, 3.74, 2.73, 0.72,  125.28,    4.31,6.932,  498.80,35.30
154,19, 12.54,27.66, 3.74, 2.73, 0.72,  128.49,    3.97,7.005,  451.62,35.13
154,20, 12.54,27.66, 3.74, 2.73, 0.72,  130.89,    3.65,7.057,  408.73,34.77
154,21, 12.54,27.66, 3.74, 2.73, 0.72,  135.37,    3.34,6.940,  370.85,34.74
154,22, 12.54,27.66, 3.74, 2.73, 0.72,  138.62,    3.05,7.071,  334.47,35.26
154,23, 12.54,27.66, 3.74, 2.73, 0.72,  144.17,    2.77,7.077,  302.25,35.38
154,24, 12.54,27.66, 3.74, 2.73, 0.72,  145.45,    2.52,7.067,  274.30,34.28
154,25, 12.54,27.66, 3.74, 2.73, 0.72,  145.15,    2.29,7.102,  247.92,35.49
154,26, 12.54,27.66, 3.74, 2.73, 0.72,  146.29,    2.07,7.153,  223.46,35.04
154,27, 12.54,27.66, 3.74, 2.73, 0.72,  150.79,    1.87,7.091,  202.42,35.04
154,28, 12.54,27.66, 3.74, 2.73, 0.72,  151.97,    1.69,7.178,  183.63,35.38
154,29, 12.54,27.66, 3.74, 2.73, 0.72,  152.11,    1.52,7.102,  165.86,35.13
154,30, 12.54,27.66, 3.74, 2.73, 0.72,  155.02,    1.37,7.092,  150.70,35.17
154,31, 12.54,27.66, 3.74, 2.73, 0.72,  156.08,    1.23,7.217,  136.01,34.53
154,32, 12.54,27.66, 3.74, 2.73, 0.72,  157.46,    1.10,7.191,  123.41,34.80
154,33, 12.54,27.66, 3.74, 2.73, 0.72,  161.03,    0.99,7.145,  111.00,34.87
154,34, 12.54,27.66, 3.74, 2.73, 0.72,  157.58,    0.89,7.129,  100.62,35.66
154,35, 12.54,27.66, 3.74, 2.73, 0.72,  158.08,    0.80,7.141,   90.84,35.16
154,36, 12.54,27.66, 3.74, 2.73, 0.72,  160.66,    0.71,7.216,   82.26,34.64
154,37, 12.54,27.66, 3.74, 2.73, 0.72,  161.49,    0.64,7.160,   74.92,35.48
154,38, 12.54,27.66, 3.74, 2.73, 0.72,  163.07,    0.57,7.129,   67.60,35.28
154,39, 12.54,27.66, 3.74, 2.73, 0.72,  162.24,    0.51,7.120,   60.73,35.57
154,40, 12.54,27.66, 3.74, 2.73, 0.72,  164.55,    0.46,7.271,   55.31,35.13
154,41, 12.54,27.66, 3.74, 2.73, 0.72,  163.26,    0.41,7.152,   49.31,35.02
154,42, 12.54,27.66, 3.74, 2.73, 0.72,  163.88,    0.37,7.191,   44.33,35.20
154,43, 12.54,27.66, 3.74, 2.73, 0.72,  164.24,    0.33,7.100,   40.05,35.00
154,44, 12.54,27.66, 3.74, 2.73, 0.72,  163.60,    0.29,7.255,   37.48,34.84
154,45, 12.54,27.66, 3.74, 2.73, 0.72,  163.61,    0.26,7.158,   32.84,35.33
154,46, 12.54,27.66, 3.74, 2.73, 0.72,  164.09,    0.23,7.291,   30.47,34.89
155,1,  4.58,28.69, 3.63, 1.60, 1.22,   12.82,   12.27,6.791,  824.19,34.57
155,2,  4.58,28.69, 3.63, 1.60, 1.22,   14.56,    3.02,6.801,  909.27,34.80
155,3,  4.58,28.69, 3.63, 1.60, 1.22,   18.88,    3.42,6.715, 1004.73,35.04
155,4,  4.58,28.69, 3.63, 1.60, 1.22,   23.92,    3.79,6.669, 1110.80,35.23
155,5,  4.58,28.69, 3.63, 1.60, 1.22,   22.60,    4.14,6.622, 1228.94,35.11
155,6,  4.58,28.69, 3.63, 1.60, 1.22,   28.19,    4.45,6.534, 1356.88,34.68
155,7,  4.58,28.69, 3.63, 1.60, 1.22,   37.38,    4.72,6.489, 1500.46,35.08
155,8,  4.58,28.69, 3.63, 1.60, 1.22,   38.96,    4.94,6.605, 1357.40,34.89
155,9,  4.58,28.69, 3.63, 1.60, 1.22,   47.24,    5.12,6.605, 1227.44,34.61
155,10,  4.58,28.69, 3.63, 1.60, 1.22,   55.66,    5.24,6.720, 1111.04,34.76
155,11,  4.58,28.69, 3.63, 1.60, 1.22,   57.16,    5.32,6.704, 1005.51,35.56
155,12,  4.58,28.69, 3.63, 1.60, 1.22,   64.94,    5.35,6.691,  909.44,34.71
155,13,  4.58,28.69, 3.63, 1.60, 1.22,   65.72,    5.34,6.789,  823.47,35.66
155,14,  4.58,28.69, 3.63, 1.60, 1.22,   71.12,    5.29,6.897,  744.37,35.53
155,15,  4.58,28.69, 3.63, 1.60, 1.22,   76.56,    5.20,6.972,  673.36,35.17
155,16,  4.58,28.69, 3.63, 1.60, 1.22,   83.80,    5.09,6.849,  609.88,35.28
155,17,  4.58,28.69, 3.63, 1.60, 1.22,   87.08,    4.95,7.007,  551.90,34.92
155,18,  4.58,28.69, 3.63, 1.60, 1.22,   90.69,    4.79,7.015,  498.90,34.68
155,19,  4.58,28.69, 3.63, 1.60, 1.22,   96.22,    4.61,7.022,  451.93,35.11
155,20,  4.58,28.69, 3.63, 1.60, 1.22,  103.76,    4.42,7.043,  408.19,34.89
155,21,  4.58,28.69, 3.63, 1.60, 1.22,  102.82,    4.22,6.999,  369.44,34.81
155,22,  4.58,28.69, 3.63, 1.60, 1.22,  111.02,    4.01,7.052,  335.15,35.24
155,23,  4.58,28.69, 3.63, 1.60, 1.22,  111.64,    3.81,6.986,  303.16,35.09
155,24,  4.58,28.69, 3.63, 1.60, 1.22,  118.17,    3.60,7.060,  274.06,35.28
155,25,  4.58,28.69, 3.63, 1.60, 1.22,  121.39,    3.39,7.057,  246.95,35.04
155,26,  4.58,28.69, 3.63, 1.60, 1.22,  121.66,    3.19,7.138,  223.93,35.05
155,27,  4.58,28.69, 3.63, 1.60, 1.22,  130.30,    2.99,7.034,  202.89,35.48
155,28,  4.58,28.69, 3.63, 1.60, 1.22,  129.59,    2.80,7.231,  184.15,34.87
155,29,  4.58,28.69, 3.63, 1.60, 1.22,  134.76,    2.62,7.151,  166.22,35.28
155,30,  4.58,28.69, 3.63, 1.60, 1.22,  134.13,    2.44,7.120,  150.82,34.37
155,31,  4.58,28.69, 3.63, 1.60, 1.22,  136.26,    2.27,7.129,  136.47,35.46
155,32,  4.58,28.69, 3.63, 1.60, 1.22,  138.35,    2.11,7.048,  121.88,35.11
155,33,  4.58,28.69, 3.63, 1.60, 1.22,  140.38,    1.96,7.182,  111.44,34.79
155,34,  4.58,28.69, 3.63, 1.60, 1.22,  142.09,    1.82,7.172,   99.59,34.93
155,35,  4.58,28.69, 3.63, 1.60, 1.22,  145.64,    1.69,7.197,   91.40,34.78
155,36,  4.58,28.69, 3.63, 1.60, 1.22,  146.67,    1.56,7.164,   82.50,35.05
155,37,  4.58,28.69, 3.63, 1.60, 1.22,  150.17,    1.44,7.063,   74.22,35.17
155,38,  4.58,28.69, 3.63, 1.60, 1.22,  150.15,    1.33,7.173,   68.14,34.86
155,39,  4.58,28.69, 3.63, 1.60, 1.22,  152.85,    1.23,7.202,   61.54,35.19
155,40,  4.58,28.69, 3.63, 1.60, 1.22,  151.79,    1.13,7.172,   54.64,34.93
155,41,  4.58,28.69, 3.63, 1.60, 1.22,  153.31,    1.05,7.173,   49.44,35.56
155,42,  4.58,28.69, 3.63, 1.60, 1.22,  149.53,    0.96,7.235,   45.51,34.85
155,43,  4.58,28.69, 3.63, 1.60, 1.22,  151.68,    0.89,7.149,   40.60,35.15
155,44,  4.58,28.69, 3.63, 1.60, 1.22,  155.77,    0.82,7.208,   37.35,34.38
155,45,  4.58,28.69, 3.63, 1.60, 1.22,  155.82,    0.75,7.152,   34.02,35.35
155,46,  4.58,28.69, 3.63, 1.60, 1.22,  159.18,    0.69,7.151,   31.35,35.01
156,1,  5.93,29.52, 3.93, 1.67, 1.44,   12.47,   11.86,6.813,  822.64,35.47
156,2,  5.93,29.52, 3.93, 1.67, 1.44,   19.54,    5.21,6.693,  909.41,35.13
156,3,  5.93,29.52, 3.93, 1.67, 1.44,   21.31,    6.15,6.814, 1004.87,34.76
156,4,  5.93,29.52, 3.93, 1.67, 1.44,   27.13,    6.89,6.723, 1111.70,34.69
156,5,  5.93,29.52, 3.93, 1.67, 1.44,   36.16,    7.40,6.637, 1228.39,34.85
156,6,  5.93,29.52, 3.93, 1.67, 1.44,   44.79,    7.65,6.615, 1356.78,35.19
156,7,  5.93,29.52, 3.93, 1.67, 1.44,   51.07,    7.67,6.539, 1499.43,35.43
156,8,  5.93,29.52, 3.93, 1.67, 1.44,   63.50,    7.49,6.605, 1356.87,35.14
156,9,  5.93,29.52, 3.93, 1.67, 1.44,   71.04,    7.15,6.575, 1227.65,34.92
156,10,  5.93,29.52, 3.93, 1.67, 1.44,   74.35,    6.70,6.619, 1110.23,34.79
156,11,  5.93,29.52, 3.93, 1.67, 1.44,   81.85,    6.18,6.773, 1005.18,35.10
156,12,  5.93,29.52, 3.93, 1.67, 1.44,   87.27,    5.62,6.724,  909.61,35.12
156,13,  5.93,29.52, 3.93, 1.67, 1.44,   91.41,    5.05,6.802,  823.52,34.84
156,14,  5.93,29.52, 3.93, 1.67, 1.44,   94.73,    4.50,6.866,  745.35,34.68
156,15,  5.93,29.52, 3.93, 1.67, 1.44,   99.93,    3.98,6.768,  674.61,35.36
156,16,  5.93,29.52, 3.93, 1.67, 1.44,  104.89,    3.49,6.957,  610.80,35.31
156,17,  5.93,29.52, 3.93, 1.67, 1.44,  106.56,    3.05,6.883,  552.15,34.86
156,18,  5.93,29.52, 3.93, 1.67, 1.44,  106.57,    2.64,6.831,  499.77,35.10
156,19,  5.93,29.52, 3.93, 1.67, 1.44,  112.45,    2.29,6.982,  451.61,35.38
156,20,  5.93,29.52, 3.93, 1.67, 1.44,  112.47,    1.97,6.993,  409.04,34.86
156,21,  5.93,29.52, 3.93, 1.67, 1.44,  116.57,    1.69,7.037,  369.03,35.03
156,22,  5.93,29.52, 3.93, 1.67, 1.44,  115.53,    1.45,7.015,  334.61,34.67
156,23,  5.93,29.52, 3.93, 1.67, 1.44,  115.69,    1.24,7.072,  302.74,35.33
156,24,  5.93,29.52, 3.93, 1.67, 1.44,  117.14,    1.06,7.102,  273.98,35.43
156,25,  5.93,29.52, 3.93, 1.67, 1.44,  120.94,    0.90,7.088,  247.86,35.28
156,26,  5.93,29.52, 3.93, 1.67, 1.44,  119.02,    0.77,7.058,  224.01,35.29
156,27,  5.93,29.52, 3.93, 1.67, 1.44,  119.58,    0.65,7.210,  202.92,34.96
156,28,  5.93,29.52, 3.93, 1.67, 1.44,  123.14,    0.55,7.197,  184.19,34.82
156,29,  5.93,29.52, 3.93, 1.67, 1.44,  120.85,    0.47,7.102,  165.90,35.06
156,30,  5.93,29.52, 3.93, 1.67, 1.44,  121.92,    0.40,7.165,  150.25,34.96
156,31,  5.93,29.52, 3.93, 1.67, 1.44,  122.50,    0.34,7.123,  136.00,34.77
156,32,  5.93,29.52, 3.93, 1.67, 1.44,  121.00,    0.29,7.145,  122.90,35.19
156,33,  5.93,29.52, 3.93, 1.67, 1.44,  121.18,    0.24,7.096,  111.20,35.44
156,34,  5.93,29.52, 3.93, 1.67, 1.44,  118.84,    0.20,7.173,  100.58,35.00
156,35,  5.93,29.52, 3.93, 1.67, 1.44,  119.65,    0.17,7.168,   90.63,35.20
156,36,  5.93,29.52, 3.93, 1.67, 1.44,  124.26,    0.15,7.075,   82.74,35.14
156,37,  5.93,29.52, 3.93, 1.67, 1.44,  124.66,    0.12,7.177,   74.78,34.82
156,38,  5.93,29.52, 3.93, 1.67, 1.44,  124.17,    0.11,7.022,   67.37,34.93
156,39,  5.93,29.52, 3.93, 1.67, 1.44,  119.94,    0.09,7.166,   60.51,34.96
156,40,  5.93,29.52, 3.93, 1.67, 1.44,  122.27,    0.08,7.144,   54.92,34.94
156,41,  5.93,29.52, 3.93, 1.67, 1.44,  126.50,    0.06,7.227,   49.81,34.71
156,42,  5.93,29.52, 3.93, 1.67, 1.44,  125.08,    0.05,7.119,   45.01,34.82
156,43,  5.93,29.52, 3.93, 1.67, 1.44,  123.77,    0.05,7.155,   41.45,35.39
156,44,  5.93,29.52, 3.93, 1.67, 1.44,  119.37,    0.04,7.232,   37.01,35.11
156,45,  5.93,29.52, 3.93, 1.67, 1.44,  122.84,    0.03,7.194,   33.13,34.83
156,46,  5.93,29.52, 3.93, 1.67, 1.44,  123.95,    0.03,7.114,   30.22,35.18
157,1, 10.73,27.76, 3.97, 2.88, 1.58,    9.25,    8.28,6.768,  823.02,34.98
157,2, 10.73,27.76, 3.97, 2.88, 1.58,   15.22,    2.99,6.735,  909.42,35.26
157,3, 10.73,27.76, 3.97, 2.88, 1.58,   11.31,    3.56,6.732, 1005.24,34.92
157,4, 10.73,27.76, 3.97, 2.88, 1.58,   19.22,    4.11,6.620, 1111.40,34.87
157,5, 10.73,27.76, 3.97, 2.88, 1.58,   23.11,    4.60,6.617, 1228.55,34.57
157,6, 10.73,27.76, 3.97, 2.88, 1.58,   27.08,    5.03,6.580, 1356.52,34.97
157,7, 10.73,27.76, 3.97, 2.88, 1.58,   33.03,    5.37,6.514, 1500.03,35.00
157,8, 10.73,27.76, 3.97, 2.88, 1.58,   40.93,    5.62,6.543, 1357.15,34.86
157,9, 10.73,27.76, 3.97, 2.88, 1.58,   43.48,    5.78,6.631, 1228.23,35.48
157,10, 10.73,27.76, 3.97, 2.88, 1.58,   51.72,    5.85,6.700, 1111.24,35.10
157,11, 10.73,27.76, 3.97, 2.88, 1.58,   59.06,    5.84,6.683, 1004.69,34.67
157,12, 10.73,27.76, 3.97, 2.88, 1.58,   60.17,    5.75,6.785,  910.39,34.33
157,13, 10.73,27.76, 3.97, 2.88, 1.58,   68.56,    5.61,6.778,  823.26,34.79
157,14, 10.73,27.76, 3.97, 2.88, 1.58,   74.02,    5.41,6.931,  743.94,35.19
157,15, 10.73,27.76, 3.97, 2.88, 1.58,   79.32,    5.17,6.856,  673.84,34.91
157,16, 10.73,27.76, 3.97, 2.88, 1.58,   87.86,    4.91,6.834,  609.39,34.49
157,17, 10.73,27.76, 3.97, 2.88, 1.58,   91.92,    4.62,6.912,  552.56,34.65
157,18, 10.73,27.76, 3.97, 2.88, 1.58,   91.89,    4.33,7.033,  499.33,34.97
157,19, 10.73,27.76, 3.97, 2.88, 1.58,   95.08,    4.03,6.921,  451.62,35.26
157,20, 10.73,27.76, 3.97, 2.88, 1.58,   97.65,    3.73,6.961,  408.86,34.93
157,21, 10.73,27.76, 3.97, 2.88, 1.58,  105.75,    3.44,6.986,  370.35,34.81
157,22, 10.73,27.76, 3.97, 2.88, 1.58,  107.63,    3.16,7.016,  334.21,35.36
157,23, 10.73,27.76, 3.97, 2.88, 1.58,  107.26,    2.90,7.125,  302.90,35.24
157,24, 10.73,27.76, 3.97, 2.88, 1.58,  114.29,    2.64,7.024,  273.86,35.10
157,25, 10.73,27.76, 3.97, 2.88, 1.58,  113.41,    2.41,7.034,  248.21,35.09
157,26, 10.73,27.76, 3.97, 2.88, 1.58,  118.55,    2.18,7.135,  224.61,34.97
157,27, 10.73,27.76, 3.97, 2.88, 1.58,  119.64,    1.98,7.064,  202.53,34.65
157,28, 10.73,27.76, 3.97, 2.88, 1.58,  123.59,    1.79,7.193,  183.76,35.05
157,29, 10.73,27.76, 3.97, 2.88, 1.58,  120.98,    1.61,7.181,  166.16,35.16
157,30, 10.73,27.76, 3.97, 2.88, 1.58,  123.47,    1.45,7.164,  150.63,35.01
157,31, 10.73,27.76, 3.97, 2.88, 1.58,  122.14,    1.31,7.122,  135.24,35.58
157,32, 10.73,27.76, 3.97, 2.88, 1.58,  126.84,    1.18,7.223,  124.53,35.09
157,33, 10.73,27.76, 3.97, 2.88, 1.58,  126.65,    1.06,7.129,  111.67,35.27
157,34, 10.73,27.76, 3.97, 2.88, 1.58,  128.12,    0.95,7.118,  100.88,35.38
157,35, 10.73,27.76, 3.97, 2.88, 1.58,  128.08,    0.85,7.113,   91.30,35.29
157,36, 10.73,27.76, 3.97, 2.88, 1.58,  130.72,    0.76,7.135,   82.50,35.12
157,37, 10.73,27.76, 3.97, 2.88, 1.58,  129.13,    0.68,7.231,   74.82,35.33
157,38, 10.73,27.76, 3.97, 2.88, 1.58,  132.18,    0.61,7.115,   67.71,35.36
157,39, 10.73,27.76, 3.97, 2.88, 1.58,  137.87,    0.54,7.186,   61.53,35.22
157,40, 10.73,27.76, 3.97, 2.88, 1.58,  132.52,    0.49,7.241,   55.58,35.63
157,41, 10.73,27.76, 3.97, 2.88, 1.58,  134.57,    0.43,7.230,   50.10,35.07
157,42, 10.73,27.76, 3.97, 2.88, 1.58,  131.90,    0.39,7.205,   44.58,34.71
157,43, 10.73,27.76, 3.97, 2.88, 1.58,  133.16,    0.35,7.248,   39.98,35.12
157,44, 10.73,27.76, 3.97, 2.88, 1.58,  129.32,    0.31,7.300,   36.71,35.17
157,45, 10.73,27.76, 3.97, 2.88, 1.58,  133.72,    0.27,7.230,   33.76,34.59
157,46, 10.73,27.76, 3.97, 2.88, 1.58,  136.15,    0.25,7.163,   29.94,34.61
158,1,  5.49,28.48, 3.43, 1.85, 0.82,   35.05,   30.41,6.868,  822.55,35.63
158,2,  5.49,28.48, 3.43, 1.85, 0.82,   40.26,    4.84,6.818,  909.98,34.90
158,3,  5.49,28.48, 3.43, 1.85, 0.82,   42.93,    5.11,6.792, 1005.37,34.60
158,4,  5.49,28.48, 3.43, 1.85, 0.82,   45.77,    5.33,6.701, 1111.02,34.43
158,5,  5.49,28.48, 3.43, 1.85, 0.82,   50.28,    5.51,6.580, 1228.68,35.20
158,6,  5.49,28.48, 3.43, 1.85, 0.82,   56.52,    5.63,6.568, 1357.15,34.67
158,7,  5.49,28.48, 3.43, 1.85, 0.82,   62.21,    5.70,6.499, 1499.51,34.70
158,8,  5.49,28.48, 3.43, 1.85, 0.82,   69.32,    5.73,6.611, 1356.81,35.15
158,9,  5.49,28.48, 3.43, 1.85, 0.82,   72.27,    5.71,6.718, 1228.44,35.50
158,10,  5.49,28.48, 3.43, 1.85, 0.82,   81.04,    5.66,6.684, 1112.04,34.59
158,11,  5.49,28.48, 3.43, 1.85, 0.82,   88.48,    5.57,6.667, 1004.86,35.23
158,12,  5.49,28.48, 3.43, 1.85, 0.82,   93.05,    5.44,6.781,  910.09,34.70
158,13,  5.49,28.48, 3.43, 1.85, 0.82,   93.82,    5.30,6.773,  822.83,35.25
158,14,  5.49,28.48, 3.43, 1.85, 0.82,  100.74,    5.13,6.884,  744.49,35.07
158,15,  5.49,28.48, 3.43, 1.85, 0.82,  107.39,    4.94,6.990,  672.74,35.00
158,16,  5.49,28.48, 3.43, 1.85, 0.82,  107.39,    4.74,6.894,  609.11,35.40
158,17,  5.49,28.48, 3.43, 1.85, 0.82,  114.05,    4.53,7.025,  551.79,35.01
158,18,  5.49,28.48, 3.43, 1.85, 0.82,  120.43,    4.32,6.975,  499.53,35.15
158,19,  5.49,28.48, 3.43, 1.85, 0.82,  124.27,    4.10,6.997,  451.31,35.17
158,20,  5.49,28.48, 3.43, 1.85, 0.82,  126.16,    3.89,7.076,  408.58,35.05
158,21,  5.49,28.48, 3.43, 1.85, 0.82,  128.61,    3.67,6.999,  370.24,35.05
158,22,  5.49,28.48, 3.43, 1.85, 0.82,  137.91,    3.46,6.984,  334.11,35.19
158,23,  5.49,28.48, 3.43, 1.85, 0.82,  138.34,    3.25,7.108,  302.75,34.60
158,24,  5.49,28.48, 3.43, 1.85, 0.82,  137.51,    3.05,7.067,  274.41,35.10
158,25,  5.49,28.48, 3.43, 1.85, 0.82,  144.10,    2.85,7.074,  248.08,34.86
158,26,  5.49,28.48, 3.43, 1.85, 0.82,  145.25,    2.67,7.081,  224.33,34.92
158,27,  5.49,28.48, 3.43, 1.85, 0.82,  149.57,    2.49,7.068,  202.81,35.41
158,28,  5.49,28.48, 3.43, 1.85, 0.82,  153.47,    2.32,7.153,  183.39,35.20
158,29,  5.49,28.48, 3.43, 1.85, 0.82,  153.23,    2.16,7.080,  166.02,34.93
158,30,  5.49,28.48, 3.43, 1.85, 0.82,  156.86,    2.00,7.161,  150.65,35.04
